Play,Type,PlayerLinenumber,ActSceneLine,Player,PlayerLine
A Winters Tale,Comedy,131,4.4.510,Shepherd,"Where no priest shovels in dust. O cursed wretch,"
A Winters Tale,Comedy,131,4.4.511,Shepherd,"That knew'st this was the prince,"
A Winters Tale,Comedy,131,4.4.512,Shepherd,and wouldst adventure
A Winters Tale,Comedy,131,4.4.513,Shepherd,To mingle faith with him! Undone! undone!
A Winters Tale,Comedy,131,4.4.514,Shepherd,"If I might die within this hour, I have lived"
A Winters Tale,Comedy,131,4.4.515,Shepherd,To die when I desire.
A Winters Tale,Comedy,132,4.4.516,FLORIZEL,Why look you so upon me?
A Winters Tale,Comedy,132,4.4.517,FLORIZEL,"I am but sorry, not afeard, delay'd,"
A Winters Tale,Comedy,132,4.4.518,FLORIZEL,"But nothing alter'd: what I was, I am,"
A Winters Tale,Comedy,132,4.4.519,FLORIZEL,"More straining on for plucking back, not following"
A Winters Tale,Comedy,132,4.4.520,FLORIZEL,My leash unwillingly.
A Winters Tale,Comedy,133,4.4.521,CAMILLO,"Gracious my lord,"
A Winters Tale,Comedy,133,4.4.522,CAMILLO,You know your father's temper: at this time
A Winters Tale,Comedy,133,4.4.523,CAMILLO,"He will allow no speech, which I do guess"
A Winters Tale,Comedy,133,4.4.524,CAMILLO,"You do not purpose to him, and as hardly"
A Winters Tale,Comedy,133,4.4.525,CAMILLO,"Will he endure your sight as yet, I fear:"
A Winters Tale,Comedy,133,4.4.526,CAMILLO,"Then, till the fury of his highness settle,"
A Winters Tale,Comedy,133,4.4.527,CAMILLO,Come not before him.
A Winters Tale,Comedy,134,4.4.528,FLORIZEL,I not purpose it.
A Winters Tale,Comedy,134,4.4.529,FLORIZEL,"I think, Camillo?"
A Winters Tale,Comedy,135,4.4.530,CAMILLO,"Even he, my lord."
A Winters Tale,Comedy,136,4.4.531,PERDITA,How often have I told you 'twould be thus!
A Winters Tale,Comedy,136,4.4.532,PERDITA,"How often said, my dignity would last"
A Winters Tale,Comedy,136,4.4.533,PERDITA,But till 'twere known!
A Winters Tale,Comedy,137,4.4.534,FLORIZEL,It cannot fail but by
A Winters Tale,Comedy,137,4.4.535,FLORIZEL,"The violation of my faith, and then"
A Winters Tale,Comedy,137,4.4.536,FLORIZEL,Let nature crush the sides o' the earth together
A Winters Tale,Comedy,137,4.4.537,FLORIZEL,And mar the seeds within! Lift up thy looks:
A Winters Tale,Comedy,137,4.4.538,FLORIZEL,"From my succession wipe me, father, I"
A Winters Tale,Comedy,137,4.4.539,FLORIZEL,Am heir to my affection.
A Winters Tale,Comedy,138,4.4.540,CAMILLO,Be advised.
A Winters Tale,Comedy,139,4.4.541,FLORIZEL,"I am, and by my fancy: if my reason"
A Winters Tale,Comedy,139,4.4.542,FLORIZEL,"Will thereto be obedient, I have reason,"
A Winters Tale,Comedy,139,4.4.543,FLORIZEL,"If not, my senses, better pleased with madness,"
A Winters Tale,Comedy,139,4.4.544,FLORIZEL,Do bid it welcome.
A Winters Tale,Comedy,140,4.4.545,CAMILLO,"This is desperate, sir."
A Winters Tale,Comedy,141,4.4.546,FLORIZEL,"So call it: but it does fulfil my vow,"
A Winters Tale,Comedy,141,4.4.547,FLORIZEL,"I needs must think it honesty. Camillo,"
A Winters Tale,Comedy,141,4.4.548,FLORIZEL,"Not for Bohemia, nor the pomp that may"
A Winters Tale,Comedy,141,4.4.549,FLORIZEL,"Be thereat glean'd, for all the sun sees or"
A Winters Tale,Comedy,141,4.4.550,FLORIZEL,The close earth wombs or the profound sea hides
A Winters Tale,Comedy,141,4.4.551,FLORIZEL,"In unknown fathoms, will I break my oath"
A Winters Tale,Comedy,141,4.4.552,FLORIZEL,"To this my fair beloved: therefore, I pray you,"
A Winters Tale,Comedy,141,4.4.553,FLORIZEL,"As you have ever been my father's honour'd friend,"
A Winters Tale,Comedy,141,4.4.554,FLORIZEL,"When he shall miss me,--as, in faith, I mean not"
A Winters Tale,Comedy,141,4.4.555,FLORIZEL,"To see him any more,--cast your good counsels"
A Winters Tale,Comedy,141,4.4.556,FLORIZEL,"Upon his passion, let myself and fortune"
A Winters Tale,Comedy,141,4.4.557,FLORIZEL,Tug for the time to come. This you may know
A Winters Tale,Comedy,141,4.4.558,FLORIZEL,"And so deliver, I am put to sea"
A Winters Tale,Comedy,141,4.4.559,FLORIZEL,"With her whom here I cannot hold on shore,"
A Winters Tale,Comedy,141,4.4.560,FLORIZEL,And most opportune to our need I have
A Winters Tale,Comedy,141,4.4.561,FLORIZEL,"A vessel rides fast by, but not prepared"
A Winters Tale,Comedy,141,4.4.562,FLORIZEL,For this design. What course I mean to hold
A Winters Tale,Comedy,141,4.4.563,FLORIZEL,"Shall nothing benefit your knowledge, nor"
A Winters Tale,Comedy,141,4.4.564,FLORIZEL,Concern me the reporting.
A Winters Tale,Comedy,142,4.4.565,CAMILLO,O my lord!
A Winters Tale,Comedy,142,4.4.566,CAMILLO,"I would your spirit were easier for advice,"
A Winters Tale,Comedy,142,4.4.567,CAMILLO,Or stronger for your need.
A Winters Tale,Comedy,143,4.4.568,FLORIZEL,"Hark, Perdita"
A Winters Tale,Comedy,143,4.4.569,FLORIZEL,I'll hear you by and by.
A Winters Tale,Comedy,144,4.4.570,CAMILLO,"He's irremoveable,"
A Winters Tale,Comedy,144,4.4.571,CAMILLO,"Resolved for flight. Now were I happy, if"
A Winters Tale,Comedy,144,4.4.572,CAMILLO,"His going I could frame to serve my turn,"
A Winters Tale,Comedy,144,4.4.573,CAMILLO,"Save him from danger, do him love and honour,"
A Winters Tale,Comedy,144,4.4.574,CAMILLO,Purchase the sight again of dear Sicilia
A Winters Tale,Comedy,144,4.4.575,CAMILLO,"And that unhappy king, my master, whom"
A Winters Tale,Comedy,144,4.4.576,CAMILLO,I so much thirst to see.
A Winters Tale,Comedy,145,4.4.577,FLORIZEL,"Now, good Camillo,"
A Winters Tale,Comedy,145,4.4.578,FLORIZEL,I am so fraught with curious business that
A Winters Tale,Comedy,145,4.4.579,FLORIZEL,I leave out ceremony.
A Winters Tale,Comedy,146,4.4.580,CAMILLO,"Sir, I think"
A Winters Tale,Comedy,146,4.4.581,CAMILLO,"You have heard of my poor services, i' the love"
A Winters Tale,Comedy,146,4.4.582,CAMILLO,That I have borne your father?
A Winters Tale,Comedy,147,4.4.583,FLORIZEL,Very nobly
A Winters Tale,Comedy,147,4.4.584,FLORIZEL,Have you deserved: it is my father's music
A Winters Tale,Comedy,147,4.4.585,FLORIZEL,"To speak your deeds, not little of his care"
A Winters Tale,Comedy,147,4.4.586,FLORIZEL,To have them recompensed as thought on.
A Winters Tale,Comedy,148,4.4.587,CAMILLO,"Well, my lord,"
A Winters Tale,Comedy,148,4.4.588,CAMILLO,If you may please to think I love the king
A Winters Tale,Comedy,148,4.4.589,CAMILLO,"And through him what is nearest to him, which is"
A Winters Tale,Comedy,148,4.4.590,CAMILLO,"Your gracious self, embrace but my direction:"
A Winters Tale,Comedy,148,4.4.591,CAMILLO,If your more ponderous and settled project
A Winters Tale,Comedy,148,4.4.592,CAMILLO,"May suffer alteration, on mine honour,"
A Winters Tale,Comedy,148,4.4.593,CAMILLO,I'll point you where you shall have such receiving
A Winters Tale,Comedy,148,4.4.594,CAMILLO,"As shall become your highness, where you may"
A Winters Tale,Comedy,148,4.4.595,CAMILLO,"Enjoy your mistress, from the whom, I see,"
A Winters Tale,Comedy,148,4.4.596,CAMILLO,"There's no disjunction to be made, but by--"
A Winters Tale,Comedy,148,4.4.597,CAMILLO,"As heavens forefend!--your ruin, marry her,"
A Winters Tale,Comedy,148,4.4.598,CAMILLO,"And, with my best endeavours in your absence,"
A Winters Tale,Comedy,148,4.4.599,CAMILLO,Your discontenting father strive to qualify
A Winters Tale,Comedy,148,4.4.600,CAMILLO,And bring him up to liking.
A Winters Tale,Comedy,149,4.4.601,FLORIZEL,"How, Camillo,"
A Winters Tale,Comedy,149,4.4.602,FLORIZEL,"May this, almost a miracle, be done?"
A Winters Tale,Comedy,149,4.4.603,FLORIZEL,That I may call thee something more than man
A Winters Tale,Comedy,149,4.4.604,FLORIZEL,And after that trust to thee.
A Winters Tale,Comedy,150,4.4.605,CAMILLO,Have you thought on
A Winters Tale,Comedy,150,4.4.606,CAMILLO,A place whereto you'll go?
A Winters Tale,Comedy,151,4.4.607,FLORIZEL,Not any yet:
A Winters Tale,Comedy,151,4.4.608,FLORIZEL,But as the unthought-on accident is guilty
A Winters Tale,Comedy,151,4.4.609,FLORIZEL,"To what we wildly do, so we profess"
A Winters Tale,Comedy,151,4.4.610,FLORIZEL,Ourselves to be the slaves of chance and flies
A Winters Tale,Comedy,151,4.4.611,FLORIZEL,Of every wind that blows.
A Winters Tale,Comedy,152,4.4.612,CAMILLO,Then list to me:
A Winters Tale,Comedy,152,4.4.613,CAMILLO,"This follows, if you will not change your purpose"
A Winters Tale,Comedy,152,4.4.614,CAMILLO,"But undergo this flight, make for Sicilia,"
A Winters Tale,Comedy,152,4.4.615,CAMILLO,"And there present yourself and your fair princess,"
A Winters Tale,Comedy,152,4.4.616,CAMILLO,"For so I see she must be, 'fore Leontes:"
A Winters Tale,Comedy,152,4.4.617,CAMILLO,She shall be habited as it becomes
A Winters Tale,Comedy,152,4.4.618,CAMILLO,The partner of your bed. Methinks I see
A Winters Tale,Comedy,152,4.4.619,CAMILLO,Leontes opening his free arms and weeping
A Winters Tale,Comedy,152,4.4.620,CAMILLO,"His welcomes forth, asks thee the son forgiveness,"
A Winters Tale,Comedy,152,4.4.621,CAMILLO,"As 'twere i' the father's person, kisses the hands"
A Winters Tale,Comedy,152,4.4.622,CAMILLO,"Of your fresh princess, o'er and o'er divides him"
A Winters Tale,Comedy,152,4.4.623,CAMILLO,"'Twixt his unkindness and his kindness, the one"
A Winters Tale,Comedy,152,4.4.624,CAMILLO,He chides to hell and bids the other grow
A Winters Tale,Comedy,152,4.4.625,CAMILLO,Faster than thought or time.
A Winters Tale,Comedy,153,4.4.626,FLORIZEL,"Worthy Camillo,"
A Winters Tale,Comedy,153,4.4.627,FLORIZEL,What colour for my visitation shall I
A Winters Tale,Comedy,153,4.4.628,FLORIZEL,Hold up before him?
A Winters Tale,Comedy,154,4.4.629,CAMILLO,Sent by the king your father
A Winters Tale,Comedy,154,4.4.630,CAMILLO,"To greet him and to give him comforts. Sir,"
A Winters Tale,Comedy,154,4.4.631,CAMILLO,"The manner of your bearing towards him, with"
A Winters Tale,Comedy,154,4.4.632,CAMILLO,"What you as from your father shall deliver,"
A Winters Tale,Comedy,154,4.4.633,CAMILLO,"Things known betwixt us three, I'll write you down:"
A Winters Tale,Comedy,154,4.4.634,CAMILLO,The which shall point you forth at every sitting
A Winters Tale,Comedy,154,4.4.635,CAMILLO,"What you must say, that he shall not perceive"
A Winters Tale,Comedy,154,4.4.636,CAMILLO,But that you have your father's bosom there
A Winters Tale,Comedy,154,4.4.637,CAMILLO,And speak his very heart.
A Winters Tale,Comedy,155,4.4.638,FLORIZEL,I am bound to you:
A Winters Tale,Comedy,155,4.4.639,FLORIZEL,There is some sap in this.
A Winters Tale,Comedy,156,4.4.640,CAMILLO,A cause more promising
A Winters Tale,Comedy,156,4.4.641,CAMILLO,Than a wild dedication of yourselves
A Winters Tale,Comedy,156,4.4.642,CAMILLO,"To unpath'd waters, undream'd shores, most certain"
A Winters Tale,Comedy,156,4.4.643,CAMILLO,"To miseries enough, no hope to help you,"
A Winters Tale,Comedy,156,4.4.644,CAMILLO,"But as you shake off one to take another,"
A Winters Tale,Comedy,156,4.4.645,CAMILLO,"Nothing so certain as your anchors, who"
A Winters Tale,Comedy,156,4.4.646,CAMILLO,"Do their best office, if they can but stay you"
A Winters Tale,Comedy,156,4.4.647,CAMILLO,Where you'll be loath to be: besides you know
A Winters Tale,Comedy,156,4.4.648,CAMILLO,"Prosperity's the very bond of love,"
A Winters Tale,Comedy,156,4.4.649,CAMILLO,Whose fresh complexion and whose heart together
A Winters Tale,Comedy,156,4.4.650,CAMILLO,Affliction alters.
A Winters Tale,Comedy,157,4.4.651,PERDITA,One of these is true:
A Winters Tale,Comedy,157,4.4.652,PERDITA,"I think affliction may subdue the cheek,"
A Winters Tale,Comedy,157,4.4.653,PERDITA,But not take in the mind.
A Winters Tale,Comedy,158,4.4.654,CAMILLO,"Yea, say you so?"
A Winters Tale,Comedy,158,4.4.655,CAMILLO,There shall not at your father's house these
A Winters Tale,Comedy,158,4.4.656,CAMILLO,seven years
A Winters Tale,Comedy,158,4.4.657,CAMILLO,Be born another such.
A Winters Tale,Comedy,159,4.4.658,FLORIZEL,"My good Camillo,"
A Winters Tale,Comedy,159,4.4.659,FLORIZEL,She is as forward of her breeding as
A Winters Tale,Comedy,159,4.4.660,FLORIZEL,She is i' the rear our birth.
A Winters Tale,Comedy,160,4.4.661,CAMILLO,I cannot say 'tis pity
A Winters Tale,Comedy,160,4.4.662,CAMILLO,"She lacks instructions, for she seems a mistress"
A Winters Tale,Comedy,160,4.4.663,CAMILLO,To most that teach.
A Winters Tale,Comedy,161,4.4.664,PERDITA,"Your pardon, sir, for this"
A Winters Tale,Comedy,161,4.4.665,PERDITA,I'll blush you thanks.
A Winters Tale,Comedy,162,4.4.666,FLORIZEL,My prettiest Perdita!
A Winters Tale,Comedy,162,4.4.667,FLORIZEL,"But O, the thorns we stand upon! Camillo,"
A Winters Tale,Comedy,162,4.4.668,FLORIZEL,"Preserver of my father, now of me,"
A Winters Tale,Comedy,162,4.4.669,FLORIZEL,"The medicine of our house, how shall we do?"
A Winters Tale,Comedy,162,4.4.670,FLORIZEL,"We are not furnish'd like Bohemia's son,"
A Winters Tale,Comedy,162,4.4.671,FLORIZEL,Nor shall appear in Sicilia.
A Winters Tale,Comedy,163,4.4.672,CAMILLO,"My lord,"
A Winters Tale,Comedy,163,4.4.673,CAMILLO,Fear none of this: I think you know my fortunes
A Winters Tale,Comedy,163,4.4.674,CAMILLO,Do all lie there: it shall be so my care
A Winters Tale,Comedy,163,4.4.675,CAMILLO,To have you royally appointed as if
A Winters Tale,Comedy,163,4.4.676,CAMILLO,"The scene you play were mine. For instance, sir,"
A Winters Tale,Comedy,163,4.4.677,CAMILLO,"That you may know you shall not want, one word."
A Winters Tale,Comedy,164,4.4.678,AUTOLYCUS,"Ha, ha! what a fool Honesty is! and Trust, his"
A Winters Tale,Comedy,164,4.4.679,AUTOLYCUS,"sworn brother, a very simple gentleman! I have sold"
A Winters Tale,Comedy,164,4.4.680,AUTOLYCUS,"all my trumpery, not a counterfeit stone, not a"
A Winters Tale,Comedy,164,4.4.681,AUTOLYCUS,"ribbon, glass, pomander, brooch, table-book, ballad,"
A Winters Tale,Comedy,164,4.4.682,AUTOLYCUS,"knife, tape, glove, shoe-tie, bracelet, horn-ring,"
A Winters Tale,Comedy,164,4.4.683,AUTOLYCUS,to keep my pack from fasting: they throng who
A Winters Tale,Comedy,164,4.4.684,AUTOLYCUS,"should buy first, as if my trinkets had been"
A Winters Tale,Comedy,164,4.4.685,AUTOLYCUS,hallowed and brought a benediction to the buyer:
A Winters Tale,Comedy,164,4.4.686,AUTOLYCUS,by which means I saw whose purse was best in
A Winters Tale,Comedy,164,4.4.687,AUTOLYCUS,"picture, and what I saw, to my good use I"
A Winters Tale,Comedy,164,4.4.688,AUTOLYCUS,"remembered. My clown, who wants but something to"
A Winters Tale,Comedy,164,4.4.689,AUTOLYCUS,"be a reasonable man, grew so in love with the"
A Winters Tale,Comedy,164,4.4.690,AUTOLYCUS,"wenches' song, that he would not stir his pettitoes"
A Winters Tale,Comedy,164,4.4.691,AUTOLYCUS,"till he had both tune and words, which so drew the"
A Winters Tale,Comedy,164,4.4.692,AUTOLYCUS,rest of the herd to me that all their other senses
A Winters Tale,Comedy,164,4.4.693,AUTOLYCUS,"stuck in ears: you might have pinched a placket, it"
A Winters Tale,Comedy,164,4.4.694,AUTOLYCUS,"was senseless, 'twas nothing to geld a codpiece of a"
A Winters Tale,Comedy,164,4.4.695,AUTOLYCUS,"purse, I could have filed keys off that hung in"
A Winters Tale,Comedy,164,4.4.696,AUTOLYCUS,"chains: no hearing, no feeling, but my sir's song,"
A Winters Tale,Comedy,164,4.4.697,AUTOLYCUS,and admiring the nothing of it. So that in this
A Winters Tale,Comedy,164,4.4.698,AUTOLYCUS,time of lethargy I picked and cut most of their
A Winters Tale,Comedy,164,4.4.699,AUTOLYCUS,"festival purses, and had not the old man come in"
A Winters Tale,Comedy,164,4.4.700,AUTOLYCUS,with a whoo-bub against his daughter and the king's
A Winters Tale,Comedy,164,4.4.701,AUTOLYCUS,"son and scared my choughs from the chaff, I had not"
A Winters Tale,Comedy,164,4.4.702,AUTOLYCUS,left a purse alive in the whole army.
A Winters Tale,Comedy,165,4.4.703,CAMILLO,"Nay, but my letters, by this means being there"
A Winters Tale,Comedy,165,4.4.704,CAMILLO,"So soon as you arrive, shall clear that doubt."
A Winters Tale,Comedy,166,4.4.705,FLORIZEL,And those that you'll procure from King Leontes--
A Winters Tale,Comedy,167,4.4.706,CAMILLO,Shall satisfy your father.
A Winters Tale,Comedy,168,4.4.707,PERDITA,Happy be you!
A Winters Tale,Comedy,168,4.4.708,PERDITA,All that you speak shows fair.
A Winters Tale,Comedy,169,4.4.709,CAMILLO,Who have we here?
A Winters Tale,Comedy,169,4.4.710,CAMILLO,"We'll make an instrument of this, omit"
A Winters Tale,Comedy,169,4.4.711,CAMILLO,Nothing may give us aid.
A Winters Tale,Comedy,170,4.4.712,AUTOLYCUS,"If they have overheard me now, why, hanging."
A Winters Tale,Comedy,171,4.4.713,CAMILLO,"How now, good fellow! why shakest thou so? Fear"
A Winters Tale,Comedy,171,4.4.714,CAMILLO,"not, man, here's no harm intended to thee."
A Winters Tale,Comedy,172,4.4.715,AUTOLYCUS,"I am a poor fellow, sir."
A Winters Tale,Comedy,173,4.4.716,CAMILLO,"Why, be so still, here's nobody will steal that from"
A Winters Tale,Comedy,173,4.4.717,CAMILLO,thee: yet for the outside of thy poverty we must
A Winters Tale,Comedy,173,4.4.718,CAMILLO,"make an exchange, therefore discase thee instantly,"
A Winters Tale,Comedy,173,4.4.719,CAMILLO,"--thou must think there's a necessity in't,--and"
A Winters Tale,Comedy,173,4.4.720,CAMILLO,change garments with this gentleman: though the
A Winters Tale,Comedy,173,4.4.721,CAMILLO,"pennyworth on his side be the worst, yet hold thee,"
A Winters Tale,Comedy,173,4.4.722,CAMILLO,there's some boot.
A Winters Tale,Comedy,174,4.4.723,AUTOLYCUS,"I am a poor fellow, sir."
A Winters Tale,Comedy,174,4.4.724,AUTOLYCUS,I know ye well enough.
A Winters Tale,Comedy,175,4.4.725,CAMILLO,"Nay, prithee, dispatch: the gentleman is half"
A Winters Tale,Comedy,175,4.4.726,CAMILLO,flayed already.
A Winters Tale,Comedy,176,4.4.727,AUTOLYCUS,"Are you in earnest, sir?"
A Winters Tale,Comedy,176,4.4.728,AUTOLYCUS,I smell the trick on't.
A Winters Tale,Comedy,177,4.4.729,FLORIZEL,"Dispatch, I prithee."
A Winters Tale,Comedy,178,4.4.730,AUTOLYCUS,"Indeed, I have had earnest: but I cannot with"
A Winters Tale,Comedy,178,4.4.731,AUTOLYCUS,conscience take it.
A Winters Tale,Comedy,179,4.4.732,CAMILLO,"Unbuckle, unbuckle."
A Winters Tale,Comedy,179,4.4.733,CAMILLO,"Fortunate mistress,--let my prophecy"
A Winters Tale,Comedy,179,4.4.734,CAMILLO,Come home to ye!--you must retire yourself
A Winters Tale,Comedy,179,4.4.735,CAMILLO,Into some covert: take your sweetheart's hat
A Winters Tale,Comedy,179,4.4.736,CAMILLO,"And pluck it o'er your brows, muffle your face,"
A Winters Tale,Comedy,179,4.4.737,CAMILLO,"Dismantle you, and, as you can, disliken"
A Winters Tale,Comedy,179,4.4.738,CAMILLO,"The truth of your own seeming, that you may--"
A Winters Tale,Comedy,179,4.4.739,CAMILLO,For I do fear eyes over--to shipboard
A Winters Tale,Comedy,179,4.4.740,CAMILLO,Get undescried.
A Winters Tale,Comedy,180,4.4.741,PERDITA,I see the play so lies
A Winters Tale,Comedy,180,4.4.742,PERDITA,That I must bear a part.
A Winters Tale,Comedy,181,4.4.743,CAMILLO,No remedy.
A Winters Tale,Comedy,181,4.4.744,CAMILLO,Have you done there?
A Winters Tale,Comedy,182,4.4.745,FLORIZEL,"Should I now meet my father,"
A Winters Tale,Comedy,182,4.4.746,FLORIZEL,He would not call me son.
A Winters Tale,Comedy,183,4.4.747,CAMILLO,"Nay, you shall have no hat."
A Winters Tale,Comedy,183,4.4.748,CAMILLO,"Come, lady, come. Farewell, my friend."
A Winters Tale,Comedy,184,4.4.749,AUTOLYCUS,"Adieu, sir."
A Winters Tale,Comedy,185,4.4.750,FLORIZEL,"O Perdita, what have we twain forgot!"
A Winters Tale,Comedy,185,4.4.751,FLORIZEL,"Pray you, a word."
A Winters Tale,Comedy,186,4.4.752,CAMILLO,"[Aside]  What I do next, shall be to tell the king"
A Winters Tale,Comedy,186,4.4.753,CAMILLO,"Of this escape and whither they are bound,"
A Winters Tale,Comedy,186,4.4.754,CAMILLO,Wherein my hope is I shall so prevail
A Winters Tale,Comedy,186,4.4.755,CAMILLO,To force him after: in whose company
A Winters Tale,Comedy,186,4.4.756,CAMILLO,"I shall review Sicilia, for whose sight"
A Winters Tale,Comedy,186,4.4.757,CAMILLO,I have a woman's longing.
A Winters Tale,Comedy,187,4.4.758,FLORIZEL,Fortune speed us!
A Winters Tale,Comedy,187,4.4.759,FLORIZEL,"Thus we set on, Camillo, to the sea-side."
A Winters Tale,Comedy,188,4.4.760,CAMILLO,The swifter speed the better.
A Winters Tale,Comedy,189,4.4.761,AUTOLYCUS,"I understand the business, I hear it: to have an"
A Winters Tale,Comedy,189,4.4.762,AUTOLYCUS,"open ear, a quick eye, and a nimble hand, is"
A Winters Tale,Comedy,189,4.4.763,AUTOLYCUS,"necessary for a cut-purse, a good nose is requisite"
A Winters Tale,Comedy,189,4.4.764,AUTOLYCUS,"also, to smell out work for the other senses. I see"
A Winters Tale,Comedy,189,4.4.765,AUTOLYCUS,this is the time that the unjust man doth thrive.
A Winters Tale,Comedy,189,4.4.766,AUTOLYCUS,What an exchange had this been without boot! What
A Winters Tale,Comedy,189,4.4.767,AUTOLYCUS,a boot is here with this exchange! Sure the gods do
A Winters Tale,Comedy,189,4.4.768,AUTOLYCUS,"this year connive at us, and we may do any thing"
A Winters Tale,Comedy,189,4.4.769,AUTOLYCUS,extempore. The prince himself is about a piece of
A Winters Tale,Comedy,189,4.4.770,AUTOLYCUS,"iniquity, stealing away from his father with his"
A Winters Tale,Comedy,189,4.4.771,AUTOLYCUS,clog at his heels: if I thought it were a piece of
A Winters Tale,Comedy,189,4.4.772,AUTOLYCUS,"honesty to acquaint the king withal, I would not"
A Winters Tale,Comedy,189,4.4.773,AUTOLYCUS,"do't: I hold it the more knavery to conceal it,"
A Winters Tale,Comedy,189,4.4.774,AUTOLYCUS,and therein am I constant to my profession.
A Winters Tale,Comedy,189,4.4.775,AUTOLYCUS,"Aside, aside, here is more matter for a hot brain:"
A Winters Tale,Comedy,189,4.4.776,AUTOLYCUS,"every lane's end, every shop, church, session,"
A Winters Tale,Comedy,189,4.4.777,AUTOLYCUS,"hanging, yields a careful man work."
A Winters Tale,Comedy,190,4.4.778,Clown,"See, see, what a man you are now!"
A Winters Tale,Comedy,190,4.4.779,Clown,There is no other way but to tell the king
A Winters Tale,Comedy,190,4.4.780,Clown,she's a changeling and none of your flesh and blood.
A Winters Tale,Comedy,191,4.4.781,Shepherd,"Nay, but hear me."
A Winters Tale,Comedy,192,4.4.782,Clown,"Nay, but hear me."
A Winters Tale,Comedy,193,4.4.783,Shepherd,"Go to, then."
A Winters Tale,Comedy,194,4.4.784,Clown,"She being none of your flesh and blood, your flesh"
A Winters Tale,Comedy,194,4.4.785,Clown,"and blood has not offended the king, and so your"
A Winters Tale,Comedy,194,4.4.786,Clown,flesh and blood is not to be punished by him. Show
A Winters Tale,Comedy,194,4.4.787,Clown,"those things you found about her, those secret"
A Winters Tale,Comedy,194,4.4.788,Clown,"things, all but what she has with her: this being"
A Winters Tale,Comedy,194,4.4.789,Clown,"done, let the law go whistle: I warrant you."
A Winters Tale,Comedy,195,4.4.790,Shepherd,"I will tell the king all, every word, yea, and his"
A Winters Tale,Comedy,195,4.4.791,Shepherd,"son's pranks too, who, I may say, is no honest man,"
A Winters Tale,Comedy,195,4.4.792,Shepherd,"neither to his father nor to me, to go about to make"
A Winters Tale,Comedy,195,4.4.793,Shepherd,me the king's brother-in-law.
A Winters Tale,Comedy,196,4.4.794,Clown,"Indeed, brother-in-law was the farthest off you"
A Winters Tale,Comedy,196,4.4.795,Clown,could have been to him and then your blood had been
A Winters Tale,Comedy,196,4.4.796,Clown,the dearer by I know how much an ounce.
A Winters Tale,Comedy,197,4.4.797,AUTOLYCUS,"[Aside]  Very wisely, puppies!"
A Winters Tale,Comedy,198,4.4.798,Shepherd,"Well, let us to the king: there is that in this"
A Winters Tale,Comedy,198,4.4.799,Shepherd,fardel will make him scratch his beard.
A Winters Tale,Comedy,199,4.4.800,AUTOLYCUS,[Aside]  I know not what impediment this complaint
A Winters Tale,Comedy,199,4.4.801,AUTOLYCUS,may be to the flight of my master.
A Winters Tale,Comedy,200,4.4.802,Clown,Pray heartily he be at palace.
A Winters Tale,Comedy,201,4.4.803,AUTOLYCUS,"[Aside]  Though I am not naturally honest, I am so"
A Winters Tale,Comedy,201,4.4.804,AUTOLYCUS,sometimes by chance: let me pocket up my pedlar's excrement.
A Winters Tale,Comedy,201,4.4.805,AUTOLYCUS,"How now, rustics! whither are you bound?"
A Winters Tale,Comedy,202,4.4.806,Shepherd,"To the palace, an it like your worship."
A Winters Tale,Comedy,203,4.4.807,AUTOLYCUS,"Your affairs there, what, with whom, the condition"
A Winters Tale,Comedy,203,4.4.808,AUTOLYCUS,"of that fardel, the place of your dwelling, your"
A Winters Tale,Comedy,203,4.4.809,AUTOLYCUS,"names, your ages, of what having, breeding, and any"
A Winters Tale,Comedy,203,4.4.810,AUTOLYCUS,"thing that is fitting to be known, discover."
A Winters Tale,Comedy,204,4.4.811,Clown,"We are but plain fellows, sir."
A Winters Tale,Comedy,205,4.4.812,AUTOLYCUS,"A lie, you are rough and hairy. Let me have no"
A Winters Tale,Comedy,205,4.4.813,AUTOLYCUS,"lying: it becomes none but tradesmen, and they"
A Winters Tale,Comedy,205,4.4.814,AUTOLYCUS,often give us soldiers the lie: but we pay them for
A Winters Tale,Comedy,205,4.4.815,AUTOLYCUS,"it with stamped coin, not stabbing steel, therefore"
A Winters Tale,Comedy,205,4.4.816,AUTOLYCUS,they do not give us the lie.
A Winters Tale,Comedy,206,4.4.817,Clown,"Your worship had like to have given us one, if you"
A Winters Tale,Comedy,206,4.4.818,Clown,had not taken yourself with the manner.
A Winters Tale,Comedy,207,4.4.819,Shepherd,"Are you a courtier, an't like you, sir?"
A Winters Tale,Comedy,208,4.4.820,AUTOLYCUS,"Whether it like me or no, I am a courtier. Seest"
A Winters Tale,Comedy,208,4.4.821,AUTOLYCUS,thou not the air of the court in these enfoldings?
A Winters Tale,Comedy,208,4.4.822,AUTOLYCUS,hath not my gait in it the measure of the court?
A Winters Tale,Comedy,208,4.4.823,AUTOLYCUS,receives not thy nose court-odor from me? reflect I
A Winters Tale,Comedy,208,4.4.824,AUTOLYCUS,"not on thy baseness court-contempt? Thinkest thou,"
A Winters Tale,Comedy,208,4.4.825,AUTOLYCUS,"for that I insinuate, or toaze from thee thy"
A Winters Tale,Comedy,208,4.4.826,AUTOLYCUS,"business, I am therefore no courtier? I am courtier"
A Winters Tale,Comedy,208,4.4.827,AUTOLYCUS,"cap-a-pe, and one that will either push on or pluck"
